"user_id","play_duration","day"
7272,4.8740790571389,1
7168,4.28821222375833,1
6421,5.81369451923428,1
367,5.6325141713863,1
4096,4.01367848033018,1
361,5.7007072812115,1
9993,3.15071885106884,1
4936,3.63121017076747,1
9591,2.82515744142399,1
2639,2.83599296248431,1
2900,4.56006389444062,1
637,5.59053380362548,1
7057,2.79808338703314,1
3920,5.24271386476487,1
2885,5.98237641531609,1
6291,5.81420801289228,1
4840,4.59146729581895,1
9949,5.2387322449556,1
1997,5.47545702335342,1
5776,5.35565665383035,1
1073,3.69190195962946,1
7769,5.80540928406575,1
621,4.80482495556366,1
4963,4.98045609085496,1
3334,5.63853100827581,1
9897,5.53389526433173,1
7319,5.00982184867586,1
7266,5.6263290073959,1
5469,3.10359077760653,1
543,5.25093911922056,1
1537,4.32568199146877,1
3107,5.47925762478939,1
3849,5.42123169989157,1
4271,5.7597319393778,1
9921,3.73079218759905,1
7588,6.39615735896791,1
2274,5.11679196631283,1
6687,4.77551286083257,1
8893,6.06275391127785,1
7751,5.58267277439003,1
1894,3.19084385205254,1
8861,6.37233822118281,1
8207,6.20611026068643,1
9669,4.97808334837246,1
6793,6.02289602271368,1
4911,3.80571987235223,1
5268,5.97784503320013,1
4762,6.43846072765676,1
8013,5.78800511476712,1
4387,6.08376216293723,1
3537,5.72200557777421,1
7090,5.55501279241683,1
1314,4.29762782015228,1
482,5.87846256945006,1
2877,4.07055081503179,1
810,5.68109071352908,1
3834,5.28523253812446,1
4222,5.64763461884142,1
2779,3.79329017200203,1
3071,6.10650484815809,1
6137,6.14087866931805,1
6197,5.85111939756508,1
8268,5.77136667397708,1
3240,5.31900848701768,1
1204,3.4808771862903,1
871,6.3477757110549,1
8985,4.81405814311794,1
1614,5.50607767857594,1
1445,4.72703603938039,1
5849,5.01663371249938,1
4289,4.17282046188463,1
58,5.22573206983313,1
1029,5.46100219228246,1
682,6.52725972194221,1
4846,6.42881998105717,1
9358,3.3295372690429,1
135,4.97411589575847,1
9705,5.26853225964606,1
9110,6.4351616673895,1
4360,4.63306650320188,1
8271,4.91175719929726,1
6029,5.69801844414313,1
8798,4.69788776646017,1
5717,4.35377493661419,1
8325,4.24388682859923,1
1140,5.81643082780925,1
2647,4.93575027282297,1
318,5.43961992440841,1
9600,6.5130894617935,1
3602,4.76043370587785,1
9778,3.90169137528302,1
1422,5.26852764655504,1
3209,5.89303815067057,1
3376,5.8770870604449,1
3279,5.65507273816751,1
7889,3.36206486393775,1
9384,5.09082854376245,1
2868,4.11379645342697,1
9814,4.19008697341095,1
9905,4.70576571613334,1
5052,4.2526736170178,1
6484,4.49525853850748,1
2551,4.98130609315991,1
251,7.53042927381074,1
1376,5.57994083451763,1
8584,5.4544887279151,1
3401,4.61806880186777,1
7979,4.73065084693016,1
5213,5.42358960261673,1
545,6.16663573962571,1
4209,3.83594982308824,1
1515,4.67280200010531,1
4047,4.43791880940995,1
4745,4.92990271403306,1
2689,4.93919917554923,1
7311,4.04029617418107,1
7295,5.01449132837972,1
4327,4.11042365016424,1
4735,4.8223463304563,1
8069,3.1441832744258,1
4345,6.37358964095883,1
3241,5.46901210433649,1
2433,4.31311719754952,1
3120,6.28786788179915,1
4702,4.26242491414804,1
8542,3.2747550077775,1
4701,4.87774286201564,1
6590,5.3286907516367,1
8217,4.61829503842842,1
7244,3.32561452844645,1
715,5.21787479889227,1
8239,4.38008466465085,1
295,4.47876589442401,1
2289,5.43341737266559,1
9898,4.92303282365415,1
2222,4.92382719042929,1
245,7.47936684712991,1
7556,6.04626610471586,1
2169,5.43659383984967,1
144,3.74661656459495,1
5777,5.06964704455033,1
5057,6.30014803609328,1
1665,5.31365267127105,1
1398,6.38029458826885,1
2090,5.78798086453804,1
6974,2.82788438047388,1
8404,4.20488405749858,1
2003,4.12285388979146,1
194,6.02864577661405,1
6808,5.12234340374508,1
1879,4.37707259030287,1
1567,4.30327146397623,1
6683,5.65133549773222,1
4754,5.72244640426033,1
7067,5.06226624453498,1
7977,5.27695433137266,1
2644,5.59993030593354,1
2829,5.20565134137673,1
7582,5.67927505363945,1
4811,4.44603021439869,1
2105,6.33900743379816,1
6711,5.51921314399056,1
6946,3.49791388974635,1
6614,5.70691478616498,1
9566,3.49201367537785,1
7817,6.89823902977166,1
2658,6.71249848894483,1
6311,5.38927903281977,1
6385,4.71794381931595,1
2772,5.2662921909845,1
3427,5.83315392546873,1
2893,4.0401820316786,1
1852,5.64291031684589,1
9147,3.75915791396498,1
812,5.68325398245516,1
7364,5.54865290306128,1
6253,5.11019369756176,1
6214,3.21699939008444,1
5869,5.89551593777923,1
3575,4.59153781964933,1
4878,4.01118993470509,1
394,4.70357433341537,1
6986,6.1079199001896,1
2601,3.27638849870851,1
3289,4.4441481017153,1
7374,5.07638562162382,1
4524,4.99339091123732,1
4792,5.08973827023119,1
8454,4.17512028947214,1
4721,6.16838102251342,1
9568,5.08249364915183,1
1288,5.23895540609854,1
2129,5.39003776183926,1
4686,4.7068793751957,1
2608,5.31755531875617,1
9252,4.93708736704539,1
404,6.48750684856224,1
8531,6.63472195975899,1
8603,5.6402072825088,1
7940,5.81686747713872,1
9506,6.41510245708186,1
286,3.95323152728396,1
6877,5.45581436558056,1
7172,5.13060724856404,1
3755,5.07099173973309,1
7831,4.18066669627139,1
4622,3.70982290823393,1
6316,5.86633766202275,1
9137,6.00329040798526,1
3649,6.80022519928958,1
2482,6.73807894793449,1
6054,3.55575692236432,1
2660,5.11875732370754,1
9462,4.96913992132912,1
1240,3.37406824530528,1
3138,5.18595710943091,1
9474,3.41359003678559,1
11,4.45772756126931,1
2176,5.70983040588073,1
4417,4.99841611754723,1
2399,3.70687489584294,1
852,3.28757293386185,1
2671,4.54496544174965,1
1092,7.26423090493751,1
8891,6.30259390157454,1
7837,4.80712665366325,1
3804,4.9684976043641,1
7813,5.10165433997819,1
5546,5.11923944971422,1
9703,5.04868825182793,1
1086,4.29978173462588,1
2578,4.44326380744751,1
8196,4.9996488263272,1
2788,4.21104354609867,1
4640,3.12687218738217,1
7419,5.55677673013922,1
2526,2.6496242575704,1
8740,5.45847675809461,1
366,4.41728075838384,1
4459,5.74310313076286,1
5739,5.61944644812126,1
4444,5.70115447673545,1
7994,4.41933836520593,1
6870,3.20942179045394,1
33,4.06473778729509,1
2095,4.27314684002343,1
3496,5.85338108384148,1
1440,5.48742839080221,1
5263,5.14271865440904,1
1418,3.78861733729,1
8394,4.86692743597691,1
157,3.86499894094069,1
5031,4.3461899746992,1
8148,5.55187405556467,1
9543,5.20111834261206,1
3000,5.39760083902217,1
9207,5.57091133463321,1
2120,5.52584704466292,1
7166,4.80825968919285,1
8974,5.43395071670642,1
3909,3.72248838100309,1
1372,6.36144957631547,1
2894,5.29288319325729,1
7841,5.79239862578432,1
7310,5.78312758296552,1
2004,4.90034042731068,1
857,5.37207659024566,1
4795,4.34961443556023,1
3679,3.83141041971633,1
1961,4.78400123008622,1
9106,5.72617570402586,1
15,4.55749917566734,1
280,6.48681952580286,1
3495,4.49714801822229,1
1999,5.61695356983046,1
7214,3.59618657197639,1
2203,3.3844638417497,1
332,5.26455258228564,1
7540,7.95777308678073,1
1203,4.98358654378745,1
7315,4.68629253863201,1
4215,6.84587122090143,1
4756,3.96291172143568,1
5936,4.06560284661238,1
9066,4.83338767677226,1
8907,4.40204297293122,1
4383,3.52231965603133,1
3132,3.74385201948467,1
4561,4.74205639020315,1
1571,4.90431644665203,1
3633,4.57257298818687,1
7838,5.6613909552058,1
6569,5.69516480246024,1
5815,5.44621984467352,1
3436,6.11548415801864,1
1186,4.61048610133477,1
4157,3.53097778000174,1
7366,5.17593530389382,1
7732,5.98487702323057,1
5589,6.00923173116741,1
473,4.52094016502387,1
4726,4.64028629221268,1
7972,5.22964374186045,1
8702,4.77023197220118,1
5675,4.68847127973546,1
3618,5.46704699229585,1
741,5.27771091774804,1
1687,5.94897784781382,1
6788,5.0670581363255,1
3929,3.38139216839427,1
789,5.52887040599842,1
1270,4.66992184900307,1
7450,6.52825665863153,1
7453,4.92178888926712,1
899,5.7410689444051,1
4760,5.8984140199841,1
8503,3.13067043429617,1
505,4.83158359718915,1
3307,6.06254171085134,1
6636,5.85995702332165,1
8875,4.43146329395208,1
2609,5.32271521086645,1
7918,3.23553129831443,1
1715,5.35304455700227,1
9458,6.1151447412379,1
480,4.65438855752672,1
9230,6.53684972265374,1
8805,4.76654462610327,1
6801,4.79476561168792,1
6570,5.62618651877185,1
4751,5.1118668577581,1
6170,3.91794934526173,1
6674,4.49747332323368,1
712,4.70675922498227,1
3276,5.90217761125173,1
7202,5.64266342520214,1
1233,5.47399936236599,1
4572,5.92467884525398,1
3338,5.14431653438458,1
8804,3.96203751311467,1
6535,5.06134525152701,1
1528,4.49178707498085,1
7672,4.72926025602093,1
4503,4.42623357979044,1
5525,5.19103373656932,1
1603,5.60808831410171,1
2884,4.66045466345447,1
9581,3.34665121879907,1
7463,5.67254621398964,1
1972,5.09289126357381,1
6733,4.0294772389599,1
4140,6.07743619045379,1
9117,5.91031449576503,1
1363,5.57389228314546,1
8748,4.22524409135315,1
3562,2.17399240905843,1
9636,2.88276735924803,1
9812,4.3029900389363,1
5184,4.76888183947402,1
5814,4.70160923217292,1
2958,6.53987224313807,1
111,4.24800695079324,1
9508,5.38104836941748,1
420,4.71817100107759,1
2699,5.78237812827774,1
3742,4.56737233847785,1
1007,3.17994530975874,1
9663,2.94246898418454,1
9718,4.59590158443629,1
9500,4.04447442667116,1
8616,4.00670112110403,1
3998,6.48292585251823,1
3851,4.505084292602,1
6766,4.36352369129554,1
7795,5.01237777333969,1
762,4.53158554187967,1
6598,5.16275286299099,1
3863,4.59960765185998,1
5310,4.63824676105786,1
365,6.20314586593838,1
4421,5.52313173031576,1
7058,3.81353734813521,1
651,5.06549097063506,1
3197,3.60620256520639,1
572,5.75407321776617,1
1654,4.76719796219138,1
2677,4.77893293532695,1
6581,6.11151967401235,1
148,4.05955463524247,1
4946,5.549673525444,1
7412,6.00779405670381,1
6592,6.39543449936221,1
843,3.44936888241585,1
3433,4.97428028213767,1
9210,6.06327122123698,1
4127,7.83845996508343,1
8007,3.57488202419174,1
4307,4.92041919127092,1
6021,3.84123169862601,1
2573,4.07415039326569,1
9498,5.54668100382365,1
345,4.72270957657883,1
4052,5.31007461199592,1
3017,6.76767938134385,1
532,2.66247257048333,1
8784,4.79621181179337,1
8866,4.41824859615787,1
9025,5.075525539853,1
7878,6.02938928367013,1
5447,3.04751204605843,1
3966,4.11617839721375,1
7439,5.23182074264779,1
1519,5.10442680945109,1
5972,3.82944323509576,1
8810,4.05896647709123,1
2475,5.58565264323621,1
8624,5.07166708079955,1
7543,2.90450418499006,1
4900,4.52523713766813,1
2237,3.92393885544745,1
2043,3.76531201301078,1
2698,5.05842878936385,1
7586,4.13775873854396,1
2824,5.37700592639626,1
5074,4.77493637645106,1
7173,7.1246268797734,1
4605,4.94155011954413,1
497,6.86092685659097,1
730,6.10432385463517,1
6861,5.27590044655759,1
230,4.9650721924782,1
1053,4.05888442447937,1
4999,5.80812386097702,1
6741,4.97129514526282,1
1960,4.67156510526092,1
4641,6.80271750293976,1
4283,4.79472331136414,1
9631,4.8196992958504,1
3903,5.3459202605441,1
9764,4.13333929394353,1
3482,5.26710474891502,1
2856,4.82599603977688,1
5913,6.1085748420059,1
8872,7.079316892959,1
4463,5.19104352554239,1
29,5.30451657790617,1
7991,5.46158554256341,1
8172,3.51235676657019,1
1172,4.84160832599435,1
2204,4.27106111265041,1
941,4.27705332618171,1
2683,3.18644480529996,1
3454,3.98889632843417,1
4537,2.66780778798049,1
4708,4.83805266474357,1
5054,4.62677028018772,1
6945,6.57136361077994,1
918,6.0132906588978,1
1282,4.63190925407966,1
4844,3.83772898359556,1
9511,5.10977220453946,1
5236,4.46206937359143,1
4435,6.32435979379656,1
7413,8.22558460155487,1
1607,4.93239426251329,1
241,3.58646361735565,1
6183,4.37562226814296,1
877,5.22916898232345,1
5758,2.91473112590856,1
3733,4.75624147480005,1
6366,4.61299379399462,1
6723,5.49604560459093,1
9918,3.35840413537967,1
6394,4.68769620039653,1
7009,6.03058831691014,1
3753,4.34437445586824,1
8088,3.56060093791198,1
9191,6.17403433905376,1
7828,5.2887209917032,1
9788,5.48235973102639,1
372,4.79791967338777,1
9747,5.57037359147976,1
5218,5.33360250410883,1
7812,5.89094241748836,1
8838,4.54034813979422,1
8794,5.68982466189186,1
4582,4.69972376244689,1
6532,3.49218951346652,1
42,7.05829909736546,1
932,3.54905534937172,1
123,5.6257078134132,1
1058,4.51921425205479,1
56,5.14917439464879,1
9731,5.47879785917214,1
7853,4.99382867669202,1
6820,5.58606869695677,1
4246,4.81851986493349,1
9003,4.98856332721335,1
4128,5.55026086535062,1
6666,4.75256814377653,1
5269,5.3417339208199,1
7414,4.72328230749608,1
4558,4.16187360411252,1
5050,4.46509860385946,1
309,3.88434104961685,1
7106,6.82144398906283,1
8914,6.74415900144765,1
4173,3.82736727507365,1
7722,4.26267972725544,1
7744,5.32504125897904,1
1435,5.71704825638198,1
6271,5.17530220279159,1
4818,4.26993164030574,1
6225,5.2395857155614,1
1523,4.92878432710341,1
159,4.0558270033211,1
6472,4.84712519071708,1
5521,4.24291612482124,1
2764,4.51218008100336,1
9217,5.11884807429742,1
9796,5.45965441472256,1
7443,5.97767316031133,1
951,4.17924742097306,1
2883,3.07442479048741,1
4350,2.95037274318836,1
811,5.06490924218394,1
1262,4.55385371047854,1
9593,5.80652013244404,1
8130,4.32259432901023,1
6372,6.65243760512762,1
7527,4.8068599839666,1
7897,3.57310102478931,1
6351,5.06198295808926,1
7781,5.43714344298782,1
7633,5.39000752922585,1
1096,5.37043313029796,1
6871,5.01349931172432,1
8487,4.62228976928378,1
1271,7.09159505386266,1
5787,4.17591637101106,1
1817,3.93797305539713,1
5523,5.10090033045136,1
3050,5.26867158896516,1
7883,4.59633682817106,1
7466,5.0392166930717,1
8532,3.45280630210857,1
127,5.07809442242292,1
2449,3.63031770890677,1
4381,5.02049818326986,1
3950,2.67126802902134,1
1368,3.69298933277809,1
5540,4.87346414741099,1
6112,6.72056393258234,1
1214,6.57124510786993,1
6402,4.97522880780858,1
3824,5.96364138821899,1
3952,5.73392514357451,1
3250,3.48491511419138,1
5128,4.39300741095736,1
5676,5.46129513563258,1
9714,4.55754592065018,1
1247,5.34129393772169,1
4519,4.34796595755246,1
1047,5.43174097142649,1
3072,5.57152173054104,1
1090,5.55513933035202,1
7792,4.74894429848335,1
8888,3.54628836585442,1
4564,3.86902859719668,1
3709,3.61659174265817,1
6988,5.60638506814094,1
8955,5.24538324887901,1
8336,4.55322593709175,1
6799,4.91892214067883,1
5076,3.71780409353958,1
8109,2.61149348961277,1
2436,6.17158695748236,1
5317,4.96910013871516,1
2409,4.32116032034195,1
1378,3.97793413429483,1
7783,4.62966983472932,1
6779,3.53811556842147,1
7370,1.84300541333649,1
7533,6.45639059710456,1
6855,5.04019300544347,1
2823,4.91637063105201,1
2440,4.63712864036534,1
7069,3.67644493051553,1
2711,4.00032718335637,1
892,4.05924843980954,1
9037,3.37662428265245,1
356,4.34212269458977,1
4172,4.92178082933984,1
8599,5.54169439418106,1
4293,5.38424104718686,1
889,5.05652561618439,1
5698,4.12690549290349,1
3937,4.22138497785762,1
3705,6.64698043187634,1
6806,4.77636223523003,1
8027,4.43775606407209,1
27,6.05410963234519,1
1437,4.66754652867442,1
7621,6.68071216656179,1
2451,6.68341737737724,1
9906,3.50782110280251,1
108,3.9165616651009,1
5872,5.79479947327805,1
2627,5.54327975201741,1
9577,5.26482232042456,1
7129,3.47110662407024,1
912,4.7570418619556,1
8819,6.75346193632836,1
4101,5.13821301208509,1
3887,4.26565091560095,1
3766,3.17399061921597,1
3500,5.72303593564087,1
3094,5.46103190063782,1
7360,3.91871370366467,1
2457,6.44248529353001,1
5708,3.85241616262133,1
8886,5.88191399863364,1
5809,4.18557982622298,1
5677,4.81115647226027,1
2121,4.25518670321362,1
7627,5.09580653339293,1
5994,5.21981210468055,1
7113,3.40941415777356,1
6731,3.13282555406117,1
7262,3.89566600256068,1
694,6.7346261539517,1
991,5.85404983123043,1
8763,4.06766210972449,1
3162,4.1869358240133,1
574,4.304974699504,1
2442,4.96973368578469,1
3144,5.41688612416448,1
1684,3.20908934537799,1
9942,4.2725224953362,1
4257,5.18691080157905,1
7054,3.60848648677305,1
6178,2.59081566511082,1
1401,3.92950235862396,1
5671,5.12058785560575,1
2332,5.76467355883503,1
7511,4.85257546578731,1
6081,4.64201679576618,1
9206,5.06427600605046,1
5148,4.56577893271267,1
9876,6.02445605232383,1
3025,5.36441899946262,1
4154,3.89243749221342,1
3445,4.03909280583278,1
7682,4.93642801824539,1
2343,6.42417985366645,1
6970,3.80566338763869,1
5769,4.94463792471234,1
3474,3.72232268935893,1
4193,4.67890950125837,1
7987,4.18181124477932,1
4073,6.76607575667023,1
3989,5.2564787115719,1
7557,5.03084707406988,1
4451,5.63416817029404,1
7066,6.73602542621884,1
8264,5.05087788812445,1
2108,5.86448510800879,1
3669,4.69307560645721,1
8736,6.05951852993772,1
1060,3.80968513338871,1
1539,6.1693592973628,1
113,3.51565802747655,1
2758,5.46326958596258,1
4234,5.46845241191047,1
6989,3.93475519170662,1
6888,3.8341467898911,1
9767,4.28206665588148,1
3061,6.70623714699119,1
5322,5.49418219388086,1
4538,4.7929067376205,1
9372,3.84582831237498,1
8540,3.27224447403917,1
7870,3.34318390477355,1
175,5.90629121401116,1
2939,5.02735560514328,1
8362,5.50288731249532,1
4305,5.42054036532396,1
8177,4.42160344811809,1
4732,5.03029606911731,1
7737,6.52531469096312,1
7151,4.96949708219415,1
6798,5.10460011473493,1
6290,4.94681014066836,1
754,4.27462575558347,1
3658,5.65678331274473,1
503,5.43273018198801,1
2104,3.38095525146303,1
6239,3.95638795082787,1
8646,5.65444792130025,1
3527,4.9631570174302,1
7780,4.60631073799806,1
1350,3.91697508864003,1
9441,6.71734804747453,1
985,5.40002871324937,1
9753,4.24054358326044,1
8351,1.59985519321404,1
3590,7.77511544726843,1
4866,5.58590785499567,1
6407,4.72587035318657,1
5590,5.61407848339178,1
3027,4.14115504307017,1
5576,5.07965673723773,1
4161,6.09264711984495,1
8122,3.81170404748771,1
9202,4.16772040608577,1
4478,5.0377418952915,1
1533,4.19239800178183,1
5744,4.06730191186321,1
37,5.55835990686987,1
9388,5.90669607199616,1
8775,4.18583324579262,1
666,5.69893876642537,1
6843,6.29694662450289,1
1604,3.7933050065176,1
7333,4.7122349669625,1
4427,4.05265215111043,1
9964,4.32903403047549,1
2583,5.40119237937723,1
275,4.95929678606084,1
544,6.03973328714587,1
7326,5.85350826536668,1
5729,3.46741034777035,1
6151,6.56355143835173,1
638,4.67756368805148,1
4203,5.26819956377914,1
7089,4.20772563952114,1
7464,5.60025097671636,1
4747,7.09904632817976,1
7995,5.87533741744589,1
2843,4.09580143163398,1
9830,5.12196385596208,1
4386,4.60060151026187,1
3453,4.78347326035719,1
6293,5.97470138866194,1
6301,5.44410431636398,1
8091,4.33207575160666,1
7766,5.61635754138223,1
205,6.92339246334627,1
1569,4.35726696309972,1
7561,4.41218933371284,1
3288,6.63546693745863,1
2014,4.38018445309556,1
5187,5.5064695206144,1
1863,4.54175721977511,1
4874,5.90612971137994,1
3479,3.15245297000789,1
8557,4.78196880975173,1
9664,5.28363996127146,1
3547,4.38229804182523,1
5224,4.91106554031118,1
3797,4.93193228960296,1
8689,4.71498671638487,1
284,4.73348699562611,1
608,3.19624048997453,1
4286,5.05458992750276,1
4261,2.13722421185809,1
2101,5.13746491987809,1
5695,5.25707195624054,1
4863,4.29942135081121,1
8953,7.58928900642229,1
3146,4.0871007348996,1
2561,4.23973702580734,1
40,5.5264334985926,1
415,3.12304929394699,1
5484,5.65856031889877,1
4003,2.66580941195232,1
4317,6.03656301485994,1
3163,6.0839637911118,1
8354,3.56734192904745,1
5286,4.56497498492111,1
4741,4.69726474362462,1
7628,5.53507651170381,1
2553,3.80692201554834,1
4256,4.95083762333023,1
8141,3.83735495964857,1
240,3.96495468526516,1
3639,5.68095028565376,1
6777,3.67835104244279,1
6409,4.51149604685354,1
6466,3.8373795728143,1
9074,4.0788321178523,1
2257,5.97819682772481,1
7522,4.69427088718376,1
8228,6.63363186107618,1
8450,6.33793175749742,1
2954,6.38643762888689,1
7063,6.28925815147296,1
7805,5.06053086236218,1
7116,4.39204898366009,1
1588,4.67527029477471,1
6111,5.33242184098297,1
748,3.10463765821902,1
4011,5.13859133781026,1
1814,3.84918263953254,1
4516,5.60880763522835,1
3111,6.24437741678819,1
1166,6.91777104008537,1
4613,6.21587633580976,1
3087,3.00428391884562,1
4691,5.73646392697396,1
4265,4.5799654104703,1
6132,3.64072658802357,1
5359,6.24857594104901,1
1213,4.56180916232273,1
9803,5.50556680445763,1
2818,5.13361676887996,1
6412,2.65086341374031,1
2786,4.56920738373973,1
72,4.92074175730064,1
7278,5.09294528103743,1
4270,6.43412977684497,1
4995,6.93140382164797,1
6174,3.87538125784208,1
3779,3.09603241818237,1
5372,4.9898391278755,1
4208,5.74015994893725,1
9398,4.03893683929033,1
8520,4.03304736591884,1
2026,4.5117814722108,1
8274,6.02064921081497,1
4739,5.08588596008063,1
4267,5.14090833068371,1
3503,5.16237115873438,1
4794,4.08553588096254,1
7203,5.67014001751436,1
537,5.3162200427752,1
7736,5.12779624103952,1
8003,5.57251009363062,1
2901,5.88160744823269,1
3333,4.64035988716566,1
7973,4.74066633132558,1
8156,5.94886899106667,1
9,5.97822900606496,1
1165,6.33207576708289,1
9204,3.32186952185683,1
657,5.64794538961073,1
7387,3.72079768334439,1
296,6.36697724972563,1
5037,4.68177462895523,1
7161,4.25685051425026,1
9334,4.30819455372314,1
6102,3.05099060257204,1
8198,5.15242783511391,1
4119,6.52349872101152,1
3476,5.08226809072347,1
1568,5.40288710633096,1
7176,4.57303183782447,1
4278,3.63173674022172,1
7398,6.95049965622635,1
5657,4.66290259185744,1
8204,5.21433443349162,1
5512,4.25596207836947,1
9630,5.02388661424041,1
908,3.78113457008565,1
1720,5.69251362218508,1
3150,4.59963263762412,1
5341,4.39693878260892,1
3740,4.72054941432943,1
522,5.73363728890428,1
5620,3.93145164026413,1
2905,2.85075494852025,1
9266,4.05343697904141,1
6712,4.63525016003875,1
8865,4.92285819225082,1
2765,5.72536841285315,1
2927,5.48698668876386,1
4130,4.32510178455842,1
9759,5.23647630930776,1
6878,5.20400275203766,1
580,5.98557168538817,1
3090,6.42787114551725,1
362,5.03297940093881,1
8044,4.74217288137956,1
7771,4.36197248899209,1
598,3.84010555885356,1
8096,4.78097386017733,1
2375,5.59940036302997,1
4967,5.06586364513005,1
2227,5.0852482289157,1
7594,5.72223383885377,1
4165,4.67259081738413,1
3400,6.26856212816187,1
3026,4.68821747386219,1
4022,5.69572756521873,1
6363,4.77783297217845,1
4460,4.03050491500205,1
616,4.3817809232957,1
6842,4.14352567283045,1
1057,4.52651122847543,1
4053,6.00521918749333,1
9226,4.24361992394194,1
2100,4.1840600505929,1
3655,6.64570596700725,1
1141,4.87145085173327,1
3632,4.52129768770164,1
5195,5.13075369586903,1
4448,3.39167256574165,1
8409,6.81921950991353,1
2793,6.40613243642952,1
2703,5.1331964738598,1
7550,5.54486485330444,1
9350,6.37673113907509,1
8637,5.98483613888309,1
7492,4.70623391541959,1
7936,3.93314406787886,1
9995,4.42414188307436,1
2081,6.17078147064063,1
6073,5.16291557003849,1
4601,5.12774124187843,1
4416,3.70394216007904,1
6255,5.48489243119009,1
3195,2.80626372327621,1
6773,4.45376832002964,1
1397,4.49585912959776,1
1500,4.79053391441563,1
9148,4.45495031278516,1
5599,4.99275856463233,1
9894,6.17941348470215,1
5703,3.64553331969084,1
8733,6.54675160684822,1
3594,5.02843600317753,1
1530,4.98922140156084,1
3393,4.95246066092474,1
5470,6.53328994973265,1
9172,6.39320121934172,1
6499,5.85585338093035,1
5411,4.49218196599092,1
1080,6.09772468843186,1
1934,5.15929891105492,1
1919,4.74941165536427,1
5914,4.37288620225002,1
6035,4.19850619284136,1
5403,5.29049327614656,1
8178,2.21035026130353,1
5912,6.24080532127761,1
9887,5.20044981148986,1
2264,2.31213344756428,1
9761,5.3638071483361,1
5381,6.19350694724718,1
2262,4.96910722473312,1
1682,5.33210420655715,1
5607,4.7281117365168,1
4626,4.83826239608419,1
2157,6.3715179822528,1
2192,5.95422040645294,1
6444,5.57235526638984,1
8281,5.4340808271694,1
6983,4.01112052309607,1
1667,5.60874134609414,1
